fecha_de_apertura,dia_de_apertura,fecha_ocurrencia_hechos,dia_ocurrencia,hora_militar_ocurrencia_hechos,conforman_unidad_domestica,fisica,verbal,economica,psicologica,sexual,genero_m_f_victima,edad_victima,victima_conflicto_armado,etnia_victima,estado_civil_victima,escolaridad_victima,corregimiento_victima,comuna_de_la_victima,barrio_victima,ocupacion_victima,no_hijos_victima,vivienda_victima,nucleo_familiar_victima,numero_hermanos_victima,genero_agresor_m_f,parentesco_frente_a_la_victima,no_de_hijos_agresor,edad_agresor,estado_civil_agresor,escolaridad_agresor,ocupacion_agresor,corregimiento_agresor,comuna_agresor,barrio,tipo_vivienda
1/5/21,martes,12/31/21,jueves,16:54,si,si,no,no,no,no,f,,no aplica,no aplica,union libre,primaria incompleta,no aplica,14,no aplica,ama de casa,3.0,familiar,no aplica,,f,compañero,3.0,,union libre,primaria incompleta,desempleada,la buitrera,14,no aplica,familiar
1/5/21,martes,no aplica,no aplica,17:00,no,si,si,no,si,no,f,,no aplica,no aplica,soltera,tecnico,no aplica,13,no aplica,ama de casa,1.0,propia,no aplica,,m,ex compañero,1.0,,soltero,tecnico,no aplica,no aplica,5,no aplica,familiar
1/5/21,martes,no aplica,no aplica,18:40,si,no,si,no,no,no,f,,no aplica,no aplica,union libre,normalista,no aplica,3,no aplica,pensionada,,propia,no aplica,8.0,m,compañero,1.0,,union libre,bachiller,desempleado,no aplica,3,no aplica,propia
1/6/21,miercoles,11/3/20,martes,15:00,no,no,si,no,si,no,f,,no aplica,no aplica,soltera,bachiller,no aplica,7,no aplica,ama de casa,1.0,propia,no aplica,4.0,m,ex compañero,1.0,,soltero,bachiller,desempleado,no aplica,7,no aplica,rentada
1/6/21,miercoles,no aplica,no aplica,11:50,no,si,no,no,si,no,f,,no aplica,no aplica,soltera,tecnico,no aplica,8,no aplica,aux. en salud oral,1.0,familiar,no aplica,1.0,m,no aplica,1.0,,no aplica,no aplica,no aplica,rozo,8,no aplica,no aplica
1/6/21,miercoles,no aplica,no aplica,13:10,no,no,si,no,si,no,f,,no aplica,no aplica,soltera,3 primaria,no aplica,8,no aplica,independiente,,familiar,no aplica,,m,compañero,,,no aplica,no aplica,moto taxi,rozo,8,no aplica,no aplica
1/7/21,jueves,no aplica,no aplica,12:00,si,no,si,no,si,no,m,,no aplica,no aplica,union libre,bachiller,no aplica,7,no aplica,oficios varios,1.0,rentada,no aplica,1.0,f,compañero,1.0,,union libre,bachiller,ama de casa,no aplica,7,no aplica,rentada
1/7/21,jueves,no aplica,no aplica,14:45,si,no,si,no,no,no,f,,no aplica,no aplica,viuda,5 primaria,no aplica,6,no aplica,ama de casa,6.0,familiar,no aplica,1.0,f,hija,2.0,,soltera,6 de bachillerato,ama de casa,no aplica,6,no aplica,familiar
1/10/21,domingo,no aplica,no aplica,16:50,si,si,si,no,no,no,f,,no aplica,no aplica,union libre,no aplica,no aplica,7,no aplica,oficios varios,3.0,no aplica,no aplica,,m,compañero,,,no aplica,no aplica,oficios varios,no aplica,7,no aplica,no aplica
1/12/21,martes,12/28/21,lunes,10:40,no,si,si,no,si,no,f,,no aplica,no aplica,union libre,profesional,no aplica,7,no aplica,no aplica,1.0,familiar,no aplica,,m,ex compañero,1.0,,union libre,tecnologo,mensajero,no aplica,3,no aplica,rentada
1/12/21,martes,no aplica,no aplica,11:35,si,si,si,no,no,no,f,,no aplica,no aplica,union libre,no aplica,no aplica,7,no aplica,empleada domestica,3.0,rentada,no aplica,4.0,m,compañero,3.0,,union libre,5 primaria,independiente,no aplica,7,no aplica,rentada
1/12/21,martes,12/31/20,jueves,16:27,no,si,no,no,no,no,f,,no aplica,no aplica,soltera,bachiller,no aplica,7,no aplica,independiente,1.0,rentada,no aplica,5.0,m,ex compañero,1.0,,soltero,bachiller,soldador,no aplica,7,no aplica,rentada
1/12/21,martes,no aplica,no aplica,20:15,si,si,si,no,si,no,f,,no aplica,no aplica,union libre,5 primaria,no aplica,7,no aplica,ama de casa,,rentada,no aplica,3.0,m,hijo,,,soltero,7 bachillerato,desempleado,no aplica,7,no aplica,rentada
1/12/21,martes,no aplica,no aplica,16:00,si,si,si,no,si,no,f,,no aplica,no aplica,no aplica,no aplica,no aplica,5,no aplica,no aplica,3.0,no aplica,no aplica,2.0,m,ex compañero,,,no aplica,no aplica,no aplica,guanabanal,10,no aplica,no aplica
1/13/21,miercoles,1/13/21,jueves,11:20,no,no,si,no,no,no,f,,no aplica,no aplica,soltera,9 bachillerato,no aplica,5,no aplica,ama de casa,,propia,no aplica,,m,ex compañero,4.0,,soltero,5 primaria,pensionado,no aplica,5,no aplica,propia
1/13/21,miercoles,no aplica,no aplica,10:30,si,si,no,no,no,no,f,,no aplica,no aplica,union libre,hiletrada,no aplica,5,no aplica,oficios varios,,propia,no aplica,,m,nietos,,,no aplica,no aplica,no aplica,no aplica,5,no aplica,no aplica
1/15/21,viernes,1/14/21,jueves,8:05,no,si,no,no,no,no,f,,no aplica,no aplica,union libre,tecnologa,no aplica,8,no aplica,no aplica,1.0,familiar,no aplica,4.0,f,madre,4.0,,union libre,primaria,ama de casa,rozo,8,no aplica,familiar
1/15/21,viernes,1/1/21,viernes,14:47,si,no,si,no,no,no,m,,no aplica,no aplica,soltero,5 primaria,no aplica,3,no aplica,moto taxista,,no aplica,no aplica,,m,sobrino,,,no aplica,no aplica,no aplica,no aplica,3,no aplica,no aplica
1/15/21,viernes,1/15/21,no aplica,19:10,si,si,si,no,no,no,f,,no aplica,no aplica,casada,primaria,no aplica,7,no aplica,ama de casa,,propia,no aplica,5.0,m,hijo,,,casado,primaria,independiente,no aplica,7,no aplica,propia
1/16/21,sabado,no aplica,no aplica,11:54,si,si,si,no,si,no,f,,no aplica,no aplica,union libre,tecnico,no aplica,7,no aplica,aux. contable,1.0,propia,no aplica,,m,compañero,1.0,,union libre,bachiller,logistica,no aplica,7,no aplica,familiar
1/16/21,sabado,no aplica,no aplica,15:52,si,no,si,no,no,no,f,,no aplica,no aplica,soltera,bachiller,no aplica,6,no aplica,estudiante,1.0,propia,no aplica,3.0,f,madre,1.0,,viuda,ninguno,ama de casa,no aplica,6,no aplica,propia
1/17/21,domingo,no aplica,no aplica,15:14,no,si,si,no,no,no,f,,no aplica,no aplica,soltera,univeristario,no aplica,7,no aplica,tesorera,1.0,propia,no aplica,2.0,m,ex compañero,3.0,,casado,universitario,operario,no aplica,3,no aplica,familiar
1/18/21,lunes,no aplica,no aplica,17:40,si,si,si,no,si,no,f,,no aplica,no aplica,no aplica,3 primaria,no aplica,6,no aplica,ama de casa,2.0,rentada,no aplica,,m,ex compañero,2.0,,no aplica,bachiller,operario,no aplica,5,no aplica,no aplica
1/19/21,martes,no aplica,no aplica,10:47,si,si,si,no,si,no,f,,no aplica,no aplica,permanente,no aplica,no aplica,7,no aplica,ninguna,1.0,propia,no aplica,,m,compañero,1.0,,no aplica,no aplica,ninguna,no aplica,7,no aplica,propia
1/21/21,jueves,no aplica,no aplica,9:00,no,si,si,no,si,no,f,,no aplica,no aplica,union libre,5 primaria,no aplica,7,no aplica,ama de casa,,no aplica,no aplica,,m,ex compañero,,,no aplica,no aplica,oficios varios,no aplica,florida,no aplica,no aplica
1/22/21,viernes,1/17/21,viernes,7:35,no,si,si,no,si,no,f,,no aplica,no aplica,soltera,no aplica,no aplica,10,no aplica,independiente,4.0,rentada,no aplica,,m,ex compañero,2.0,,soltero,bachiller,auxiliar de cocina,juanchito,10,no aplica,no aplica
1/22/21,viernes,no aplica,no aplica,11:20,si,si,no,no,no,no,f,,no aplica,no aplica,no aplica,no aplica,no aplica,10,no aplica,no aplica,,propia,no aplica,,f,compañero,2.0,,no aplica,3 primaria,pensionado,juanchito,10,no aplica,no aplica
1/22/21,viernes,no aplica,no aplica,20:30,si,no,si,no,no,no,m,,no aplica,no aplica,soltero,univeristario,no aplica,6,no aplica,comerciante,1.0,familiar,no aplica,11.0,m,sobrino,,,soltero,universitario,universitario,no aplica,6,no aplica,familiar
1/23/21,sabado,no aplica,no aplica,7:07,si,no,no,no,si,no,m,,no aplica,no aplica,union libre,univeristario,no aplica,7,no aplica,psicologo,,propia,no aplica,,f,compañera,1.0,,no aplica,universitario,contadora,no aplica,7,no aplica,familiar
1/23/21,sabado,no aplica,no aplica,9:25,no,si,si,no,no,no,f,,no aplica,no aplica,union libre,tecnologa,no aplica,7,no aplica,vendedora farmacia,1.0,propia,no aplica,1.0,m,compañero,2.0,,no aplica,bachiller,vendedor de farmacia,no aplica,6,no aplica,no aplica
1/24/21,domingo,no aplica,no aplica,12:22,si,si,si,no,si,no,m,,no aplica,no aplica,soltero,bachiller,no aplica,1,no aplica,no aplica,,propia,no aplica,2.0,m,padre,3.0,,no aplica,bachiller,guarda via,amaime,12,no aplica,no aplica
1/25/21,lunes,1/21/21,jueves,19:00,no,si,no,no,no,no,f,,no aplica,no aplica,soltera,tecnico,no aplica,7,no aplica,independiente,1.0,rentada,no aplica,2.0,m,ex compañero,1.0,,no aplica,primaria,ayudante de construccion,no aplica,7,no aplica,no aplica
1/25/21,lunes,no aplica,no aplica,14:40,si,si,no,no,no,no,m,,no aplica,no aplica,separado,5 primaria,no aplica,5,no aplica,ninguna,5.0,familiar,no aplica,,m,hermano,3.0,,no aplica,bachiller,no aplica,no aplica,5,no aplica,no aplica
1/25/21,lunes,no aplica,no aplica,17:18,no,si,no,no,no,no,f,,no aplica,no aplica,casada,tecnico,no aplica,1,no aplica,colaboradora de tienda,1.0,rentada,no aplica,,m,ex compañero,3.0,,no aplica,bachiller,montacarquista,no aplica,2,no aplica,rentada
1/26/21,martes,1/23/21,sabado,14:18,si,no,si,no,no,no,f,,no aplica,no aplica,soltera,tecnico,no aplica,7,no aplica,ama de casa,2.0,rentada,no aplica,,m,ex compañero,,,no aplica,tecnico,mecanico,no aplica,3,no aplica,no aplica
1/27/21,miercoles,1/26/21,martes,16:37,no,si,no,no,no,no,m,,no aplica,no aplica,union libre,primaria,no aplica,1,no aplica,ama de casa,3.0,rentada,no aplica,,m,compañero,,,no aplica,bachiller,operario de maquina,no aplica,1,no aplica,no aplica
1/29/21,viernes,no aplica,no aplica,14:20,no,no,si,no,no,no,f,,no aplica,no aplica,union libre,bachiller,no aplica,3,no aplica,ama de casa,3.0,rentada,no aplica,5.0,f,hija,2.0,,soltera,universitario,ama de casa,no aplica,6,no aplica,propia
1/31/21,domingo,no aplica,no aplica,8:35,no,si,no,no,no,no,f,,no aplica,no aplica,soltera,tecnico,no aplica,1,no aplica,ama de casa,1.0,no aplica,no aplica,5.0,m,ex compañero,1.0,,soltero,universitario,ingeniero agronomo,no aplica,5,no aplica,propia
2/1/21,lunes,no aplica,no aplica,8:42,no,si,no,no,no,no,f,,no aplica,no aplica,casada,univeristario,no aplica,7,no aplica,administracion de empresas,1.0,rentada,no aplica,4.0,m,compañero,1.0,,casado,universitario,contador,no aplica,2,no aplica,propia
2/1/21,lunes,no aplica,no aplica,10:56,no,no,si,no,no,no,f,,no aplica,no aplica,soltera,primaria,no aplica,13,no aplica,ama de casa,5.0,familiar,no aplica,,f,hija,3.0,,soltera,6 de bachillerato,ama de casa,no aplica,no aplica,no aplica,no aplica
2/1/21,lunes,no aplica,no aplica,10:55,no,si,no,no,no,no,f,,no aplica,no aplica,soltera,bachiller,no aplica,5,no aplica,ama de casa,2.0,no aplica,no aplica,,m,compañero,1.0,,soltera,no aplica,no aplica,no aplica,5,no aplica,familiar
2/1/21,lunes,no aplica,no aplica,14:22,no,no,no,si,no,no,f,,no aplica,no aplica,casada,bachiller,no aplica,3,no aplica,ama de casa,1.0,familiar,no aplica,3.0,f,tia,1.0,,union libre,primaria,reciclaje,no aplica,3,no aplica,familiar
2/1/21,lunes,no aplica,no aplica,14:39,no,si,no,no,no,no,f,,no aplica,no aplica,separada,bachiller,no aplica,5,no aplica,comerciante,3.0,rentada,no aplica,7.0,m,ex compañero,2.0,,separado,primaria,comerciante,no aplica,5,no aplica,familiar
2/2/21,martes,no aplica,no aplica,7:50,no,no,si,no,no,no,f,,no aplica,no aplica,soltera,profesional,no aplica,2,no aplica,empleada,1.0,propia,no aplica,,m,ex compañero,1.0,,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica
2/3/21,miercoles,no aplica,no aplica,12:00,no,no,si,no,no,no,f,,no aplica,no aplica,casada,primaria,no aplica,no aplica,no aplica,ama de casa,3.0,no aplica,no aplica,,m,nieto,1.0,,soltero,7 bachillerato,ayudante de construccion,no aplica,no aplica,no aplica,no aplica
2/3/21,miercoles,no aplica,no aplica,19:00,no,si,no,no,no,no,m,,no aplica,no aplica,soltero,estudiante,no aplica,5,no aplica,estudiante,1.0,rentada,no aplica,3.0,f,ex compañero,1.0,,soltera,tecnico,independiente,no aplica,5,no aplica,rentada
2/4/21,jueves,no aplica,no aplica,8:00,no,no,si,no,no,no,f,,no aplica,no aplica,casada,independiente,no aplica,5,no aplica,tecnico,2.0,familiar,no aplica,3.0,m,compañero,2.0,,casado,bachiller,operador maquina,no aplica,7,no aplica,propia
2/4/21,jueves,no aplica,no aplica,5:07,no,no,si,no,no,no,f,,no aplica,no aplica,union libre,no aplica,no aplica,3,no aplica,auxiliar contable,,familiar,no aplica,1.0,m,hermano,,,soltero,no aplica,no aplica,no aplica,3,no aplica,familiar
2/5/21,viernes,no aplica,no aplica,8:20,no,no,si,no,no,no,f,,no aplica,no aplica,soltera,bachiller,no aplica,8,no aplica,servicios generales,1.0,rentada,no aplica,5.0,m,ex compañero,1.0,,soltero,primaria,oficios varios,rozo,8,no aplica,rentada
2/7/21,domingo,no aplica,no aplica,21:50,no,no,si,no,no,no,f,,no aplica,no aplica,casada,tecnico,no aplica,5,no aplica,asesoria comercial,2.0,familiar,no aplica,,m,ex esposo,2.0,,casada,bachiller,comerciante,no aplica,3,no aplica,familiar
2/8/21,lunes,no aplica,no aplica,9:40,no,si,no,no,no,no,f,,no aplica,no aplica,soltera,no aplica,no aplica,no aplica,no aplica,oficios varios,3.0,rentada,no aplica,1.0,m,ex compañero,3.0,,no aplica,primaria,ayudante de construccion,no aplica,5,no aplica,familiar
2/8/21,lunes,no aplica,no aplica,11:20,no,si,no,no,no,no,f,,no aplica,no aplica,soltera,6 bachillerato,no aplica,no aplica,no aplica,trabajo,3.0,rentada,no aplica,7.0,m,ex compañero,3.0,,no aplica,no aplica,oficios varios,brisas del rio fraile candelaria,no aplica,no aplica,propia
2/8/21,lunes,no aplica,no aplica,14:00,no,no,si,no,no,no,f,,no aplica,no aplica,soltera,primaria,no aplica,7,no aplica,oficios varios,1.0,no aplica,no aplica,3.0,m,sobrino,,,soltero,bachiller,maquina plana,no aplica,7,no aplica,no aplica
2/8/21,lunes,no aplica,no aplica,16:10,no,si,si,no,no,no,f,,no aplica,no aplica,casada,primaria,no aplica,16,no aplica,ama de casa,1.0,familiar,no aplica,,m,compañero,1.0,,casado,no aplica,mecanico,potrerillo,16,no aplica,familiar
2/8/21,lunes,no aplica,no aplica,17:00,no,no,si,no,no,no,f,,no aplica,no aplica,union libre,8 bachillerato,no aplica,no aplica,no aplica,no aplica,,familiar,no aplica,8.0,m,ex compañero,,,soltero,no aplica,no aplica,no aplica,no aplica,no aplica,no aplica
2/9/21,martes,no aplica,no aplica,11:50,no,no,si,no,no,no,f,,no aplica,no aplica,soltera,bachiller,no aplica,7,no aplica,ama de casa,1.0,propia,no aplica,,f,sobrina,1.0,,soltera,8  bachillerato,no aplica,no aplica,7,no aplica,familiar
2/9/21,martes,no aplica,no aplica,no aplica,no,no,si,no,no,no,f,,no aplica,no aplica,soltera,bachiller,no aplica,1,no aplica,oficios varios,3.0,rentada,no aplica,,m,ex compañero,3.0,,no aplica,no aplica,mecanico,no aplica,1,no aplica,no aplica
2/10/21,miercoles,no aplica,no aplica,9:22,no,no,si,no,no,no,f,,no aplica,no aplica,soltera,bachiller,no aplica,1,no aplica,independiente,2.0,rentada,no aplica,,m,ex compañero,2.0,,no aplica,bachiller,trabajador,no aplica,7,no aplica,rentada
2/10/21,miercoles,no aplica,no aplica,16:33,no,si,no,no,no,no,f,,no aplica,no aplica,soltera,tecnico,no aplica,3,no aplica,independiente,1.0,familiar,no aplica,,f,sobrina,,,soltera,no aplica,no aplica,no aplica,3,no aplica,no aplica
2/11/21,jueves,no aplica,no aplica,18:20,no,no,si,no,no,no,f,,no aplica,no aplica,union libre,tecnico,no aplica,7,no aplica,independiente,1.0,familiar,no aplica,1.0,m,ex compañero,1.0,,no aplica,no aplica,no aplica,no aplica,7,no aplica,no aplica
2/14/21,domingo,no aplica,no aplica,15:00,no,no,si,no,no,no,f,,no aplica,no aplica,soltera,no aplica,no aplica,7,no aplica,cajera vendedora,1.0,familiar,no aplica,,m,ex compañero,1.0,,soltero,tecnologo,barbero,no aplica,7,no aplica,rentada
2/15/21,lunes,no aplica,no aplica,9:49,no,si,si,no,no,no,f,,no aplica,no aplica,union libre,primaria,no aplica,9,no aplica,ama de casa,4.0,propia,no aplica,6.0,m,compañero,5.0,,union libre,bachiller,oficios varios,la herradura,no aplica,no aplica,propia
2/15/21,lunes,no aplica,no aplica,8:00,si,si,si,no,no,no,m,,no aplica,no aplica,hijo,primaria,no aplica,7,no aplica,pensionado,1.0,rentada,no aplica,,m,padre,,,soltero,tecnico,no aplica,no aplica,7,no aplica,no aplica
2/15/21,lunes,no aplica,no aplica,11:00,si,no,si,no,si,no,f,,no aplica,no aplica,casada,bachiller,no aplica,3,no aplica,ama de casa,1.0,propia,no aplica,,f,hija,2.0,,soltero,tecnico,manicurista,no aplica,3,no aplica,propia
2/15/21,lunes,no aplica,no aplica,12:00,no,si,si,no,no,no,f,,no aplica,no aplica,soltera,tecnico,no aplica,12,no aplica,empleada de servicio,1.0,rentada,no aplica,,m,ex compañero,1.0,,soltero,no aplica,no aplica,amaime,12,no aplica,no aplica
2/15/21,lunes,no aplica,no aplica,16:40,si,no,si,no,no,no,f,,no aplica,no aplica,union libre,bachiller,no aplica,8,no aplica,ama de casa,1.0,rentada,no aplica,,m,compañero,,,union libre,no aplica,no aplica,rozo,8,no aplica,no aplica
2/15/21,lunes,no aplica,no aplica,18:00,no,si,si,no,no,no,m,,no aplica,no aplica,soltero,bachiller,no aplica,7,no aplica,asesor en ventanas,1.0,rentada,no aplica,,f,ex compañero,1.0,,soltero,primaria,oficios varios,no aplica,7,no aplica,rentada
2/16/21,martes,no aplica,no aplica,18:32,si,no,si,no,no,no,f,,no aplica,no aplica,union libre,9 bachillerato,no aplica,5,no aplica,ama de casa,3.0,propia,no aplica,,m,compañero,3.0,,union libre,no aplica,constructor,no aplica,5,no aplica,propia
2/17/21,miercoles,no aplica,no aplica,10:55,no,no,si,no,no,no,f,,no aplica,no aplica,soltera,bachiller,no aplica,7,no aplica,independiente,2.0,rentada,no aplica,2.0,m,ex compañero,6.0,,soltero,bachiller,oficial de construcion,no aplica,7,no aplica,rentada
2/17/21,miercoles,no aplica,no aplica,17:00,no,no,si,no,no,no,f,,no aplica,no aplica,union libre,tecnico,no aplica,11,no aplica,ama de casa,,rentada,no aplica,3.0,m,compañero,1.0,,union libre,bachiller,conductor,bolo italia,11,no aplica,familiar
2/17/21,miercoles,no aplica,no aplica,19:10,no,no,si,no,no,no,f,,no aplica,no aplica,no aplica,no aplica,no aplica,7,no aplica,vendedora,2.0,propia,no aplica,,m,ex compañero,2.0,,soltero,tecnico,dentista,no aplica,3,no aplica,rentada
2/18/21,jueves,no aplica,no aplica,8:10,no,si,si,no,no,no,f,,no aplica,no aplica,soltera,8 bachillerato,no aplica,7,no aplica,no aplica,1.0,propia,no aplica,,f,ex compañero,1.0,,no aplica,6 de bachillerato,no aplica,no aplica,no aplica,no aplica,rentada
2/18/21,jueves,no aplica,no aplica,10:00,no,si,si,no,no,no,f,,no aplica,no aplica,soltera,tecnico,no aplica,7,no aplica,ama de casa,2.0,propia,no aplica,,m,ex compañero,4.0,,soltero,universidad,no aplica,no aplica,7,no aplica,rentada
2/18/21,jueves,no aplica,no aplica,11:10,si,si,si,no,no,no,f,,no aplica,no aplica,union libre,no aplica,no aplica,7,no aplica,ama de casa,6.0,no aplica,no aplica,,f,hija,2.0,,union libre,bachiller,ama de casa,no aplica,7,no aplica,rentada
2/20/21,sabado,no aplica,no aplica,18:37,no,si,si,no,no,no,f,,no aplica,no aplica,soltera,primaria,no aplica,7,no aplica,ama de casa,1.0,rentada,no aplica,,m,ex compañero,1.0,,soltero,bachiller,domiciliario,no aplica,7,no aplica,no aplica
2/21/21,domingo,no aplica,no aplica,19:12,si,si,si,no,no,no,m,,no aplica,no aplica,soltero,no aplica,no aplica,3,no aplica,paciente,,prestada,no aplica,,m,compañero,,,no aplica,no aplica,oficios varios,no aplica,3,no aplica,no aplica
2/22/21,lunes,no aplica,no aplica,12:00,si,si,si,no,no,no,f,,no aplica,no aplica,union libre,bachiller,no aplica,7,no aplica,estudiante,,propia,no aplica,,m,compañero,2.0,,union libre,no aplica,mecanico automotriz,no aplica,7,no aplica,no aplica
2/23/21,martes,2/15/21,lunes,no aplica,no,no,si,no,si,no,f,,no aplica,no aplica,soltera,tecnico,no aplica,5,no aplica,estudiante,,propia,no aplica,,f,hija,1.0,,soltera,bachiller,independiente,no aplica,4,no aplica,no aplica
3/1/21,lunes,2/24/21,miercoles,11:40,si,si,si,no,no,no,f,,no aplica,no aplica,soltera,no aplica,no aplica,6,no aplica,no aplica,,no aplica,no aplica,,m,compañero,,,soltero,no aplica,no aplica,no aplica,6,no aplica,no aplica
2/28/21,domingo,no aplica,no aplica,9:16,no,no,si,no,no,no,f,,no aplica,no aplica,casada,7 bachillerato,no aplica,13,no aplica,desempleada,1.0,rentada,no aplica,4.0,m,compañero,5.0,,casado,primaria,independiente,tienda nueva,13,no aplica,propia
2/28/21,domingo,no aplica,no aplica,11:20,si,no,si,no,no,no,f,,no aplica,no aplica,casada,bachiller,no aplica,7,no aplica,oficios varios,2.0,rentada,no aplica,5.0,m,ex esposo,2.0,,casado,primaria,constructor,no aplica,7,no aplica,rentada
3/2/21,martes,no aplica,no aplica,8:44,si,no,si,no,si,no,f,,no aplica,no aplica,union libre,bachiller,no aplica,5,no aplica,mesera,1.0,propia,no aplica,,m,compañero,,,union libre,no aplica,constructor,no aplica,5,no aplica,propia
3/2/21,martes,3/1/21,lunes,17:00,si,no,si,no,si,no,f,,no aplica,no aplica,soltera,no aplica,no aplica,3,no aplica,ama de casa,3.0,no aplica,no aplica,4.0,f,hermana,4.0,,soltera,primaria,ama de casa,no aplica,3,no aplica,no aplica
3/3/21,miercoles,2/24/21,miercoles,11:20,no,si,si,no,si,no,f,,no aplica,no aplica,soltera,tecnica diseño de modas,no aplica,10,no aplica,estudiante,2.0,familiar,no aplica,,m,compañero,1.0,,soltero,no aplica,electricista,juanchito-ciudad del campo,10,no aplica,familiar
3/3/21,miercoles,3/2/21,martes,16:00,si,no,si,no,si,no,f,,no aplica,no aplica,soltera,no aplica,no aplica,8,no aplica,empleada,1.0,rentada,no aplica,4.0,m,ex compañero,3.0,,union libre,bachiller,obrero,rozo (la piña),8,no aplica,familiar
3/4/21,jueves,3/3/21,miercoles,10:30,no,no,si,no,si,no,m,,no aplica,no aplica,soltero,bachiller,no aplica,5,no aplica,independiente,1.0,familiar,no aplica,2.0,f,ex compañero,2.0,,union libre,9 bachillerato,ama de casa,no aplica,5,no aplica,rentada
